MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Cathy Jamieson","Kilmarnock and Loudoun CC","","","£18,580.95","£0.00","","","","£111,216.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,797.35","","","","£21,914.83","£0.00","","Uncapped","£9,847.26","Uncapped","£0.00","£31,762.09","£161,559.44"
"Charles Hendry","Wealden CC","","","£7,409.57","£0.00","","","","£89,297.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,707.50","","","","£14,099.40","£0.00","","Uncapped","£2,039.20","Uncapped","£0.00","£16,138.60","£112,846.10"
"Charles Kennedy","Ross, Skye and Lochaber CC","","","£18,719.49","£0.00","","","","£115,078.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,798.15","","","","£21,319.82","£0.00","","Uncapped","£27,723.28","Uncapped","£0.00","£49,043.10","£182,841.25"
"Charles Walker","Broxbourne BC","","","£15,778.31","£0.00","","","","£107,365.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,143.45","","","","£0.00","£0.00","","Uncapped","£574.55","Uncapped","£0.00","£574.55","£123,718.00"
"Charlie Elphicke","Dover CC","","","£10,224.54","£0.00","","","","£108,382.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,607.15","","","","£0.00","£0.00","","Uncapped","£4,292.25","Uncapped","£0.00","£4,292.25","£122,899.40"
"Charlotte Leslie","Bristol North West BC","","","£20,611.75","£0.00","","","","£113,419.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,030.84","","","","£18,810.27","£0.00","","Uncapped","£2,761.95","Uncapped","£0.00","£21,572.22","£155,603.06"
"Cheryl Gillan","Chesham and Amersham CC","","","£26,922.68","£0.00","","","","£116,357.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,279.96","","","","£6,452.95","£0.00","","Uncapped","£1,801.05","Uncapped","£0.00","£8,254.00","£151,533.96"
"Chinyelu Onwurah","Newcastle upon Tyne Central BC","","","£18,932.99","£0.00","","","","£114,059.96","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,992.95","","","","£11,300.96","£0.00","","Uncapped","£14,487.29","Uncapped","£0.00","£25,788.25","£158,781.20"
"Chloe Smith","Norwich North BC","","","£21,341.16","£0.00","","","","£106,951.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,292.45","","","","£9,507.47","£0.00","","Uncapped","£3,692.05","Uncapped","£346.10","£13,545.62","£141,838.07"
"Chris Bryant","Rhondda CC","","","£12,446.88","£0.00","","","","£105,343.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,790.29","","","","£19,773.99","£0.00","","Uncapped","£9,474.99","Uncapped","£0.00","£29,248.98","£147,039.27"
"Chris Evans","Islwyn CC","","","£18,419.57","£0.00","","","","£106,252.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,671.73","","","","£18,681.45","£0.00","","Uncapped","£7,277.03","Uncapped","£0.00","£25,958.48","£150,630.21"
"Chris Grayling","Epsom and Ewell BC","","","£16,033.59","£0.00","","","","£103,840.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,873.82","","","","£0.00","£0.00","","Uncapped","£708.38","Uncapped","£0.00","£708.38","£120,582.20"
"Chris Heaton-Harris","Daventry CC","","","£7,927.54","£0.00","","","","£100,454.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,382.27","","","","£23,948.26","£0.00","","Uncapped","£2,907.10","Uncapped","£0.00","£26,855.36","£135,237.63"
"Chris Huhne","Eastleigh BC","","","£19,856.29","£0.00","","","","£82,821.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,677.61","","","","£0.00","£0.00","","Uncapped","£2,151.34","Uncapped","£0.00","£2,151.34","£104,828.95"
"Chris Kelly","Dudley South BC","","","£3,150.06","£0.00","","","","£84,790.47","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£87,940.53","","","","£0.00","£0.00","","Uncapped","£6,133.00","Uncapped","£0.00","£6,133.00","£94,073.53"
"Chris Pincher","Tamworth CC","","","£13,265.90","£0.00","","","","£107,260.53","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,526.43","","","","£5,581.41","£0.00","","Uncapped","£6,090.63","Uncapped","£0.00","£11,672.04","£132,198.47"
"Chris Ruane","Vale of Clwyd CC","","","£18,534.28","£0.00","","","","£114,392.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,927.15","","","","£22,119.04","£0.00","","Uncapped","£7,772.17","Uncapped","£0.00","£29,891.21","£162,818.36"
"Chris Skidmore","Kingswood BC","","","£15,504.21","£0.00","","","","£112,872.79","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,377.00","","","","£17,924.48","£0.00","","Uncapped","£539.35","Uncapped","£0.00","£18,463.83","£146,840.83"
"Chris White","Warwick and Leamington BC","","","£15,946.49","£0.00","","","","£100,857.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,803.57","","","","£19,335.54","£0.00","","Uncapped","£2,979.30","Uncapped","£0.00","£22,314.84","£139,118.41"
"Chris Williamson","Derby North BC","","","£26,127.07","£0.00","","","","£112,818.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,945.47","","","","£21,135.62","£0.00","","Uncapped","£10,461.72","Uncapped","£0.00","£31,597.34","£170,542.81"
"Christopher Chope","Christchurch CC","","","£17,263.05","£0.00","","","","£74,664.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,927.39","","","","£3,856.60","£0.00","","Uncapped","£7,284.05","Uncapped","£0.00","£11,140.65","£103,068.04"
"Christopher Leslie","Nottingham East BC","","","£15,869.25","£0.00","","","","£113,726.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,595.52","","","","£9,785.48","£0.00","","Uncapped","£5,668.13","Uncapped","£0.00","£15,453.61","£145,049.13"
"Chuka Umunna","Streatham BC","","","£22,663.17","£0.00","","","","£137,030.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,693.94","","","","£0.00","£0.00","","Uncapped","£536.75","Uncapped","£305.06","£841.81","£160,535.75"
"Claire Perry","Devizes CC","","","£20,671.48","£0.00","","","","£117,626.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,298.28","","","","£0.00","£0.00","","Uncapped","£953.00","Uncapped","£0.00","£953.00","£139,251.28"
"Clive Betts","Sheffield South East BC","","","£18,640.22","£0.00","","","","£118,566.35","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,206.57","","","","£18,376.81","£0.00","","Uncapped","£10,002.10","Uncapped","£112.50","£28,491.41","£165,697.98"
"Clive Efford","Eltham BC","","","£19,819.26","£0.00","","","","£132,028.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,848.01","","","","£0.00","£0.00","","Uncapped","£441.75","Uncapped","£580.30","£1,022.05","£152,870.06"
"Conor Burns","Bournemouth West BC","","","£8,888.26","£0.00","","","","£95,559.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,447.68","","","","£17,745.00","£0.00","","Uncapped","£4,121.10","Uncapped","£149.40","£22,015.50","£126,463.18"
"Conor Murphy","Newry and Armagh","","","£7,620.43","£0.00","","","","£123,322.35","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,942.78","","","","£0.00","£0.00","","Uncapped","£679.36","Uncapped","£0.00","£679.36","£131,622.14"
"Craig Whittaker","Calder Valley CC","","","£15,948.62","£0.00","","","","£108,454.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,403.03","","","","£18,650.67","£0.00","","Uncapped","£4,450.13","Uncapped","£0.00","£23,100.80","£147,503.83"
"Crispin Blunt","Reigate BC","","","£17,966.21","£0.00","","","","£88,898.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£106,864.73","","","","£0.00","£0.00","","Uncapped","£958.40","Uncapped","£0.00","£958.40","£107,823.13"
"Dai Havard","Merthyr Tydfil and Rhymney CC","","","£19,363.09","£0.00","","","","£109,765.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,128.96","","","","£19,900.00","£0.00","","Uncapped","£6,008.29","Uncapped","£0.00","£25,908.29","£155,037.25"
"Damian Collins","Folkestone and Hythe CC","","","£19,643.69","£0.00","","","","£108,120.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,764.53","","","","£23,085.41","£0.00","","Uncapped","£2,791.70","Uncapped","£0.00","£25,877.11","£153,641.64"
"Damian Green","Ashford CC","","","£10,244.75","£0.00","","","","£98,597.16","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£108,841.91","","","","£0.00","£0.00","","Uncapped","£866.80","Uncapped","£0.00","£866.80","£109,708.71"
"Damian Hinds","East Hampshire CC","","","£3,538.73","£0.00","","","","£88,236.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,775.53","","","","£10,889.16","£0.00","","Uncapped","£1,965.80","Uncapped","£0.00","£12,854.96","£104,630.49"
"Dan Jarvis","Barnsley Central BC","","","£19,923.61","£0.00","","","","£112,681.00","£0.00","n/a","","£4,830.33","£0.00","n/a","","£0.00","£0.00","£137,434.94","","","","£15,241.63","£0.00","","Uncapped","£8,360.65","Uncapped","£0.00","£23,602.28","£161,037.22"
"Dan Rogerson","North Cornwall CC","","","£15,245.87","£0.00","","","","£90,602.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,848.86","","","","£11,222.17","£0.00","","Uncapped","£12,496.48","Uncapped","£0.00","£23,718.65","£129,567.51"
"Daniel Byles","North Warwickshire CC","","","£20,509.08","£0.00","","","","£106,878.86","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,387.94","","","","£20,551.88","£0.00","","Uncapped","£11,777.86","Uncapped","£122.00","£32,451.74","£159,839.68"
"Daniel Kawczynski","Shrewsbury and Atcham CC","","","£15,196.13","£0.00","","","","£111,176.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,373.01","","","","£23,287.07","£0.00","","Uncapped","£11,657.10","Uncapped","£0.00","£34,944.17","£161,317.18"
"Daniel Poulter","Central Suffolk and North Ipswich CC","","","£21,554.85","£0.00","","","","£113,611.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,166.72","","","","£18,924.94","£0.00","","Uncapped","£10,670.81","Uncapped","£0.00","£29,595.75","£164,762.47"
"Danny Alexander","Inverness, Nairn, Badenoch and Strathspey CC","","","£20,495.94","£0.00","","","","£109,628.64","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,124.58","","","","£0.00","£0.00","","Uncapped","£23,622.06","Uncapped","£0.00","£23,622.06","£153,746.64"
"Dave Watts","St Helens North BC","","","£16,319.44","£0.00","","","","£98,313.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£114,633.43","","","","£2,691.46","£0.00","","Uncapped","£5,160.05","Uncapped","£0.00","£7,851.51","£122,484.94"
"David Amess","Southend West BC","","","£13,098.28","£0.00","","","","£115,069.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£128,167.59","","","","£14,026.51","£0.00","","Uncapped","£3,552.15","Uncapped","£0.00","£17,578.66","£145,746.25"
"David Anderson","Blaydon BC","","","£13,123.16","£0.00","","","","£113,540.30","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,663.46","","","","£13,069.11","£0.00","","Uncapped","£11,631.39","Uncapped","£0.00","£24,700.50","£151,363.96"
"David Blunkett","Sheffield, Brightside and Hillsborough BC","","","£21,365.00","£0.00","","","","£108,372.93","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,737.93","","","","£13,291.00","£0.00","","Uncapped","£684.25","Uncapped","£0.00","£13,975.25","£143,713.18"
"David Burrowes","Enfield, Southgate BC","","","£12,648.17","£0.00","","","","£100,679.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£113,327.85","","","","£0.00","£0.00","","Uncapped","£32.15","Uncapped","£0.00","£32.15","£113,360.00"
"David Cairns","Inverclyde CC","","","£3,113.30","£0.00","","","","£35,808.91","£0.00","n/a","","£0.00","£0.00","n/a","","£714.22","£0.00","£39,636.43","","","","£0.00","£0.00","","Uncapped","£177.78","Uncapped","£0.00","£177.78","£39,814.21"
"David Cameron","Witney CC","","","£5,318.78","£0.00","","","","£113,531.58","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,850.36","","","","£0.00","£0.00","","Uncapped","£298.70","Uncapped","£0.00","£298.70","£119,149.06"
"David Crausby","Bolton North East BC","","","£17,143.50","£0.00","","","","£104,790.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,933.96","","","","£19,863.21","£0.00","","Uncapped","£7,729.05","Uncapped","£0.00","£27,592.26","£149,526.22"
"David Davies","Monmouth CC","","","£20,413.38","£0.00","","","","£96,297.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,710.79","","","","£15,335.02","£0.00","","Uncapped","£10,401.76","Uncapped","£0.00","£25,736.78","£142,447.57"
"David Davis","Haltemprice and Howden CC","","","£13,576.37","£0.00","","","","£110,887.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,463.92","","","","£18,767.75","£0.00","","Uncapped","£5,735.65","Uncapped","£0.00","£24,503.40","£148,967.32"
"David Evennett","Bexleyheath and Crayford BC","","","£8,745.63","£0.00","","","","£110,866.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,611.81","","","","£0.00","£0.00","","Uncapped","£822.95","Uncapped","£0.00","£822.95","£120,434.76"
"David Gauke","South West Hertfordshire CC","","","£8,945.40","£0.00","","","","£98,227.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£107,172.41","","","","£9,639.14","£0.00","","Uncapped","£595.50","Uncapped","£0.00","£10,234.64","£117,407.05"
"David Hamilton","Midlothian CC","","","£16,008.24","£0.00","","","","£81,984.48","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£97,992.72","","","","£21,182.91","£0.00","","Uncapped","£18,258.01","Uncapped","£0.00","£39,440.92","£137,433.64"
"David Hanson","Delyn CC","","","£14,374.55","£0.00","","","","£111,812.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,187.07","","","","£20,932.26","£0.00","","Uncapped","£10,883.45","Uncapped","£0.00","£31,815.71","£158,002.78"
"David Heath","Somerton and Frome CC","","","£22,371.38","£0.00","","","","£107,228.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,600.06","","","","£19,739.41","£0.00","","Uncapped","£6,601.65","Uncapped","£0.00","£26,341.06","£155,941.12"
"David Heyes","Ashton-under-Lyne BC","","","£18,124.75","£0.00","","","","£108,157.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,282.67","","","","£18,724.43","£0.00","","Uncapped","£7,186.85","Uncapped","£0.00","£25,911.28","£152,193.95"
"David Jones","Clwyd West CC","","","£13,964.79","£0.00","","","","£111,210.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,175.30","","","","£10,073.05","£0.00","","Uncapped","£8,555.20","Uncapped","£0.00","£18,628.25","£143,803.55"
"David Lammy","Tottenham BC","","","£20,899.21","£0.00","","","","£144,581.20","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,480.41","","","","£0.00","£0.00","","Uncapped","£1,707.45","Uncapped","£0.00","£1,707.45","£167,187.86"
"David Laws","Yeovil CC","","","£20,005.09","£0.00","","","","£113,246.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,251.52","","","","£0.00","£0.00","","Uncapped","£5,967.55","Uncapped","£0.00","£5,967.55","£139,219.07"
"David Lidington","Aylesbury CC","","","£6,733.66","£0.00","","","","£95,091.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£101,825.43","","","","£8,251.86","£0.00","","Uncapped","£1,309.70","Uncapped","£94.70","£9,656.26","£111,481.69"
"David Miliband","South Shields BC","","","£16,645.55","£0.00","","","","£143,288.04","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,933.59","","","","£7,483.72","£0.00","","Uncapped","£5,225.29","Uncapped","£268.30","£12,977.31","£172,910.90"
"David Morris","Morecambe and Lunesdale CC","","","£25,076.51","£0.00","","","","£107,801.33","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,877.84","","","","£24,060.21","£0.00","","Uncapped","£17,944.22","Uncapped","£0.00","£42,004.43","£174,882.27"
"David Mowat","Warrington South BC","","","£14,930.30","£0.00","","","","£112,939.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,869.59","","","","£0.00","£0.00","","Uncapped","£11,772.70","Uncapped","£0.00","£11,772.70","£139,642.29"
"David Mundell","Dumfriesshire, Clydesdale and Tweeddale CC","","","£21,476.10","£0.00","","","","£111,998.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,474.15","","","","£21,152.11","£0.00","","Uncapped","£22,205.16","Uncapped","£0.00","£43,357.27","£176,831.42"
"David Nuttall","Bury North BC","","","£12,954.18","£0.00","","","","£62,290.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£75,244.63","","","","£20,608.13","£0.00","","Uncapped","£2,877.50","Uncapped","£0.00","£23,485.63","£98,730.26"
"David Ruffley","Bury St Edmunds CC","","","£8,729.58","£0.00","","","","£111,718.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,447.66","","","","£6,071.06","£0.00","","Uncapped","£4,528.80","Uncapped","£0.00","£10,599.86","£131,047.52"
