MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Bob Stewart","Beckenham BC","£25,350.00","","£13,771.24","£11,578.76","","£144,000.00","","£121,612.77","£22,387.23","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,384.01","","","","£0.00","£0.00","","Uncapped","£154.14","Uncapped","£0.00","£154.14","£135,538.15"
"Brandon Lewis","Great Yarmouth CC","£22,750.00","","£19,876.03","£2,873.97","","£137,200.00","","£135,282.88","£1,917.12","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,158.91","","","","£15,900.00","£0.00","","Uncapped","£6,406.37","Uncapped","£0.00","£22,306.37","£177,465.28"
"Brian Binley","Northampton South BC","£22,750.00","","£10,322.78","£12,427.22","","£137,200.00","","£107,077.64","£30,122.36","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,400.42","£20,100.00","","","£17,726.84","£2,373.16","","Uncapped","£3,003.90","Uncapped","£0.00","£20,730.74","£138,131.16"
"Brian Donohoe","Central Ayrshire CC","£22,750.00","","£19,402.11","£3,347.89","","£137,200.00","","£128,832.15","£8,367.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,234.26","£8,850.00","","","£5,729.03","£3,120.97","","Uncapped","£24,656.97","Uncapped","£0.00","£30,386.00","£178,620.26"
"Bridget Phillipson","Houghton and Sunderland South BC","£22,750.00","","£17,860.77","£4,889.23","","£137,200.00","","£126,616.53","£10,583.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,477.30","£22,525.00","","","£22,440.00","£85.00","","Uncapped","£7,445.55","Uncapped","£0.00","£29,885.55","£174,362.85"
"Brooks Newmark","Braintree CC","£22,750.00","","£20,436.59","£2,313.41","","£137,200.00","","£110,016.48","£27,183.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,453.07","£11,050.00","","","£10,255.00","£795.00","","Uncapped","£2,124.50","Uncapped","£0.00","£12,379.50","£142,832.57"
"Caroline Dinenage","Gosport BC","£22,750.00","","£13,230.43","£9,519.57","","£137,242.00","","£97,477.01","£39,764.99","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,707.44","£24,950.00","","","£14,250.03","£10,699.97","","Uncapped","£4,796.02","Uncapped","£234.00","£19,280.05","£129,987.49"
"Caroline Flint","Don Valley CC","£22,750.00","","£16,278.11","£6,471.89","","£137,200.00","","£126,185.48","£11,014.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,463.59","£8,850.00","","","£2,942.23","£5,907.77","","Uncapped","£6,711.94","Uncapped","£0.00","£9,654.17","£152,117.76"
"Caroline Lucas","Brighton, Pavilion BC","£22,750.00","","£20,185.35","£2,564.65","","£137,200.00","","£133,520.55","£3,679.45","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,705.90","","","","£4,431.00","£0.00","","Uncapped","£5,712.60","Uncapped","£0.00","£10,143.60","£163,849.50"
"Caroline Nokes","Romsey and Southampton North CC","£22,750.00","","£10,171.69","£12,578.31","","£137,200.00","","£70,807.53","£66,392.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£80,979.22","£22,525.00","","","£12,891.00","£9,634.00","","Uncapped","£7,915.53","Uncapped","£0.00","£20,806.53","£101,785.75"
"Caroline Spelman","Meriden CC","£22,750.00","","£13,862.12","£8,887.88","","£137,200.00","","£78,059.62","£59,140.38","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£91,921.74","","","","£0.00","£0.00","","Uncapped","£4,897.26","Uncapped","£0.00","£4,897.26","£96,819.00"
"Catherine McKinnell","Newcastle upon Tyne North BC","£22,750.00","","£18,485.41","£4,264.59","","£137,200.00","","£116,156.09","£21,043.91","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,641.50","£24,950.00","","","£22,908.44","£2,041.56","","Uncapped","£8,998.81","Uncapped","£0.00","£31,907.25","£166,548.75"
"Cathy Jamieson","Kilmarnock and Loudoun CC","£22,750.00","","£22,595.53","£154.47","","£146,520.00","","£137,933.78","£8,586.22","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,529.31","£20,100.00","","","£19,168.29","£931.71","","Uncapped","£9,744.71","Uncapped","£0.00","£28,913.00","£189,442.31"
"Charles Hendry","Wealden CC","£22,750.00","","£6,235.39","£16,514.61","","£137,200.00","","£112,450.25","£24,749.75","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,685.64","","","","£13,371.20","£0.00","","Uncapped","£2,105.15","Uncapped","£0.00","£15,476.35","£134,161.99"
"Charles Kennedy","Ross, Skye and Lochaber CC","£22,750.00","","£22,737.04","£12.96","","£139,779.00","","£137,092.00","£2,687.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,829.04","£22,525.00","","","£22,245.70","£279.30","","Uncapped","£32,172.94","Uncapped","£2,634.00","£57,052.64","£216,881.68"
"Charles Walker","Broxbourne BC","£25,350.00","","£12,848.54","£12,501.46","","£144,000.00","","£131,812.92","£12,187.08","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,661.46","","","","£0.00","£0.00","","Uncapped","£610.90","Uncapped","£0.00","£610.90","£145,272.36"
"Charlie Elphicke","Dover CC","£22,750.00","","£18,449.59","£4,300.41","","£139,900.00","","£132,523.79","£7,376.21","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,973.38","","","","£217.10","£0.00","","Uncapped","£6,198.03","Uncapped","£0.00","£6,415.13","£157,388.51"
"Charlotte Leslie","Bristol North West BC","£22,750.00","","£20,941.25","£1,808.75","","£137,200.00","","£134,888.03","£2,311.97","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,829.28","£20,100.00","","","£19,999.92","£100.08","","Uncapped","£4,004.34","Uncapped","£0.00","£24,004.26","£179,833.54"
"Cheryl Gillan","Chesham and Amersham CC","£22,750.00","","£18,944.61","£3,805.39","","£137,200.00","","£134,403.82","£2,796.18","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,348.43","£8,850.00","","","£6,519.02","£2,330.98","","Uncapped","£3,773.55","Uncapped","£0.00","£10,292.57","£163,641.00"
"Chinyelu Onwurah","Newcastle upon Tyne Central BC","£22,750.00","","£17,285.78","£5,464.22","","£137,200.00","","£132,663.00","£4,537.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,948.78","£11,050.00","","","£11,136.50","£0.00","","Uncapped","£15,522.41","Uncapped","£314.00","£26,972.91","£176,921.69"
"Chloe Smith","Norwich North BC","£22,750.00","","£22,750.00","£0.00","","£137,200.00","","£131,558.15","£5,641.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,308.15","£20,100.00","","","£12,470.76","£7,629.24","","Uncapped","£5,989.25","Uncapped","£516.00","£18,976.01","£173,284.16"
"Chris Bryant","Rhondda CC","£22,750.00","","£15,366.16","£7,383.84","","£137,200.00","","£119,772.63","£17,427.37","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,138.79","£20,100.00","","","£20,061.48","£38.52","","Uncapped","£10,823.41","Uncapped","£0.00","£30,884.89","£166,023.68"
"Chris Evans","Islwyn CC","£22,750.00","","£17,144.93","£5,605.07","","£137,200.00","","£134,433.60","£2,766.40","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,578.53","£20,100.00","","","£20,546.21","£0.00","","Uncapped","£5,818.70","Uncapped","£0.00","£26,364.91","£177,943.44"
"Chris Grayling","Epsom and Ewell BC","£25,350.00","","£12,140.16","£13,209.84","","£144,000.00","","£127,896.57","£16,103.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,036.73","","","","£0.00","£0.00","","Uncapped","£325.20","Uncapped","£0.00","£325.20","£140,361.93"
"Chris Heaton-Harris","Daventry CC","£22,750.00","","£9,595.13","£13,154.87","","£137,200.00","","£94,835.57","£42,364.43","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,430.70","£24,950.00","","","£20,882.13","£4,067.87","","Uncapped","£4,532.35","Uncapped","£0.00","£25,414.48","£129,845.18"
"Chris Huhne","Eastleigh BC","","","£0.00","£0.00","","","","£0.00","£0.00","n/a","","£0.00","£0.00","£30,167.00","","£3,849.33","£26,317.67","£3,849.33","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£3,849.33"
"Chris Kelly","Dudley South BC","£22,750.00","","£11,138.61","£11,611.39","","£137,200.00","","£98,419.71","£38,780.29","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,558.32","£19,474.00","","","£18,558.18","£915.82","","Uncapped","£5,757.12","Uncapped","£0.00","£24,315.30","£133,873.62"
"Chris Pincher","Tamworth CC","£22,750.00","","£22,513.17","£236.83","","£137,200.00","","£128,855.33","£8,344.67","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,368.50","£20,100.00","","","£21,967.97","£0.00","","Uncapped","£6,760.39","Uncapped","£0.00","£28,728.36","£180,096.86"
"Chris Ruane","Vale of Clwyd CC","£22,750.00","","£21,733.23","£1,016.77","","£137,200.00","","£137,128.90","£71.10","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,862.13","£23,738.00","","","£23,759.09","£0.00","","Uncapped","£7,259.26","Uncapped","£0.00","£31,018.35","£189,880.48"
"Chris Skidmore","Kingswood BC","£22,750.00","","£17,182.10","£5,567.90","","£137,200.00","","£122,395.49","£14,804.51","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,577.59","£20,100.00","","","£17,420.33","£2,679.67","","Uncapped","£200.00","Uncapped","£0.00","£17,620.33","£157,197.92"
"Chris White","Warwick and Leamington BC","£22,750.00","","£17,398.65","£5,351.35","","£137,200.00","","£125,281.91","£11,918.09","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,680.56","£20,100.00","","","£19,801.07","£298.93","","Uncapped","£5,129.82","Uncapped","£0.00","£24,930.89","£167,611.45"
"Chris Williamson","Derby North BC","£22,707.00","","£22,635.88","£71.12","","£137,200.00","","£136,882.99","£317.01","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,518.87","£20,100.00","","","£19,437.41","£662.59","","Uncapped","£11,126.99","Uncapped","£0.00","£30,564.40","£190,083.27"
"Christopher Chope","Christchurch CC","£22,750.00","","£17,309.97","£5,440.03","","£137,200.00","","£77,330.62","£59,869.38","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£94,640.59","£8,850.00","","","£6,316.10","£2,533.90","","Uncapped","£6,897.40","Uncapped","£0.00","£13,213.50","£107,854.09"
"Christopher Leslie","Nottingham East BC","£22,750.00","","£15,703.65","£7,046.35","","£137,200.00","","£126,498.90","£10,701.10","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,202.55","£11,050.00","","","£9,844.58","£1,205.42","","Uncapped","£5,397.10","Uncapped","£1,405.74","£16,647.42","£158,849.97"
"Chuka Umunna","Streatham BC","£25,350.00","","£25,396.79","£0.00","","£180,480.94","","£173,937.76","£6,543.18","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£199,334.55","","","","£0.00","£0.00","","Uncapped","£530.35","Uncapped","£0.00","£530.35","£199,864.90"
"Claire Perry","Devizes CC","£22,750.00","","£19,702.79","£3,047.21","","£137,200.00","","£127,677.20","£9,522.80","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,379.99","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£5,128.53","Uncapped","£0.00","£25,228.53","£172,608.52"
"Clive Betts","Sheffield South East BC","£22,750.00","","£20,608.49","£2,141.51","","£137,200.00","","£128,889.79","£8,310.21","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,498.28","£20,100.00","","","£19,909.20","£190.80","","Uncapped","£9,927.40","Uncapped","£0.00","£29,836.60","£179,334.88"
"Clive Efford","Eltham BC","£25,350.00","","£24,231.61","£1,118.39","","£146,941.00","","£147,090.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£171,322.10","","","","£0.00","£0.00","","Uncapped","£710.00","Uncapped","£0.00","£710.00","£172,032.10"
"Conor Burns","Bournemouth West BC","£22,750.00","","£9,934.99","£12,815.01","","£137,200.00","","£76,493.73","£60,706.27","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£86,428.72","£20,100.00","","","£19,321.75","£778.25","","Uncapped","£5,188.38","Uncapped","£0.00","£24,510.13","£110,938.85"
"Conor Murphy","Newry and Armagh","£22,750.00","","£14,244.65","£8,505.35","","£137,200.00","","£122,382.36","£14,817.64","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£136,627.01","","","","£0.00","£0.00","","Uncapped","£2,163.72","Uncapped","£0.00","£2,163.72","£138,790.73"
"Craig Whittaker","Calder Valley CC","£22,750.00","","£22,566.17","£183.83","","£137,200.00","","£125,714.58","£11,485.42","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,280.75","£20,100.00","","","£19,670.86","£429.14","","Uncapped","£9,006.22","Uncapped","£875.00","£29,552.08","£177,832.83"
"Crispin Blunt","Reigate BC","£25,350.00","","£16,453.05","£8,896.95","","£144,000.00","","£92,736.84","£51,263.16","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,189.89","","","","£0.00","£0.00","","Uncapped","£3,479.35","Uncapped","£0.00","£3,479.35","£112,669.24"
"Dai Havard","Merthyr Tydfil and Rhymney CC","£22,750.00","","£18,047.58","£4,702.42","","£137,200.00","","£130,269.50","£6,930.50","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£148,317.08","£20,100.00","","","£20,100.00","£0.00","","Uncapped","£6,093.68","Uncapped","£0.00","£26,193.68","£174,510.76"
"Damian Collins","Folkestone and Hythe CC","£22,750.00","","£13,677.46","£9,072.54","","£137,200.00","","£129,512.89","£7,687.11","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,190.35","£24,950.00","","","£24,484.69","£465.31","","Uncapped","£5,293.71","Uncapped","£0.00","£29,778.40","£172,968.75"
"Damian Green","Ashford CC","£22,750.00","","£10,055.86","£12,694.14","","£137,200.00","","£99,455.48","£37,744.52","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,511.34","","","","£0.00","£0.00","","Uncapped","£543.40","Uncapped","£0.00","£543.40","£110,054.74"
"Damian Hinds","East Hampshire CC","£22,750.00","","£3,915.87","£18,834.13","","£137,200.00","","£78,934.53","£58,265.47","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£82,850.40","","","","£5,529.63","£0.00","","Uncapped","£5,006.80","Uncapped","£0.00","£10,536.43","£93,386.83"
"Dan Jarvis","Barnsley Central BC","£22,750.00","","£21,952.69","£797.31","","£137,200.00","","£133,790.29","£3,409.71","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,742.98","£27,375.00","","","£21,723.95","£5,651.05","","Uncapped","£8,108.10","Uncapped","£0.00","£29,832.05","£185,575.03"
"Dan Rogerson","North Cornwall CC","£22,750.00","","£14,115.13","£8,634.87","","£137,200.00","","£111,795.66","£25,404.34","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,910.79","","","","£15,140.00","£0.00","","Uncapped","£10,518.47","Uncapped","£0.00","£25,658.47","£151,569.26"
"Daniel Byles","North Warwickshire CC","£22,750.00","","£21,620.76","£1,129.24","","£137,200.00","","£135,043.15","£2,156.85","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,663.91","£24,950.00","","","£24,950.00","£0.00","","Uncapped","£11,591.41","Uncapped","£0.00","£36,541.41","£193,205.32"
"Daniel Kawczynski","Shrewsbury and Atcham CC","£22,750.00","","£12,544.65","£10,205.35","","£137,200.00","","£127,188.17","£10,011.83","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,732.82","£22,525.00","","","£22,525.00","£0.00","","Uncapped","£12,127.70","Uncapped","£0.00","£34,652.70","£174,385.52"
"Daniel Poulter","Central Suffolk and North Ipswich CC","£22,750.00","","£17,568.68","£5,181.32","","£137,200.00","","£120,892.02","£16,307.98","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,460.70","£13,830.00","","","£19,247.38","£0.00","","Uncapped","£10,320.30","Uncapped","£0.00","£29,567.68","£168,028.38"
"Danny Alexander","Inverness, Nairn, Badenoch and Strathspey CC","£22,750.00","","£21,795.23","£954.77","","£137,200.00","","£157,083.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£178,878.61","","","","£0.00","£0.00","","Uncapped","£27,755.69","Uncapped","£0.00","£27,755.69","£206,634.30"
"Dave Watts","St Helens North BC","£22,750.00","","£22,014.39","£735.61","","£137,200.00","","£108,245.04","£28,954.96","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,259.43","£8,850.00","","","£2,761.79","£6,088.21","","Uncapped","£6,453.00","Uncapped","£0.00","£9,214.79","£139,474.22"
"David Amess","Southend West BC","£22,750.00","","£19,857.63","£2,892.37","","£137,200.00","","£105,522.89","£31,677.11","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,380.52","£20,100.00","","","£256.04","£19,843.96","","Uncapped","£4,468.50","Uncapped","£0.00","£4,724.54","£130,105.06"
"David Anderson","Blaydon BC","£22,750.00","","£14,687.41","£8,062.59","","£137,200.00","","£135,650.77","£1,549.23","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,338.18","£20,100.00","","","£19,513.96","£586.04","","Uncapped","£12,458.49","Uncapped","£0.00","£31,972.45","£182,310.63"
"David Blunkett","Sheffield, Brightside and Hillsborough BC","£22,750.00","","£22,666.91","£83.09","","£137,334.00","","£131,485.29","£5,848.71","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,152.20","£13,475.00","","","£13,300.35","£174.65","","Uncapped","£1,407.80","Uncapped","£0.00","£14,708.15","£168,860.35"
"David Burrowes","Enfield, Southgate BC","£25,350.00","","£14,146.47","£11,203.53","","£138,640.00","","£135,369.20","£3,270.80","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,515.67","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£149,515.67"
"David Cameron","Witney CC","£22,750.00","","£2,008.98","£20,741.02","","£137,200.00","","£127,054.89","£10,145.11","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,063.87","","","","£0.00","£0.00","","Uncapped","£313.85","Uncapped","£0.00","£313.85","£129,377.72"
