MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Rachel Reeves","Leeds West BC","","","£22,651.00","£0.00","","","","£138,269.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,920.21","","","","£13,935.52","£0.00","","Uncapped","£7,541.45","Uncapped","£0.00","£21,476.97","£182,397.18"
"Rebecca Harris","Castle Point BC","","","£7,614.55","£0.00","","","","£108,946.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,561.16","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£116,561.16"
"Rehman Chishti","Gillingham and Rainham BC","","","£9,681.10","£0.00","","","","£100,799.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,480.28","","","","£0.00","£0.00","","Uncapped","£7,300.00","Uncapped","£0.00","£7,300.00","£117,780.28"
"Richard Bacon","South Norfolk CC","","","£26,499.62","£0.00","","","","£112,159.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,659.25","","","","£25,094.58","£0.00","","Uncapped","£5,933.77","Uncapped","£0.00","£31,028.35","£169,687.60"
"Richard Benyon","Newbury CC","","","£14,103.35","£0.00","","","","£96,593.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£110,696.84","","","","£0.00","£0.00","","Uncapped","£2,786.62","Uncapped","£0.00","£2,786.62","£113,483.46"
"Richard Burden","Birmingham, Northfield BC","","","£22,092.88","£0.00","","","","£139,139.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,232.66","","","","£9,963.48","£0.00","","Uncapped","£4,039.65","Uncapped","£0.00","£14,003.13","£175,235.79"
"Richard Drax","South Dorset CC","","","£13,741.41","£0.00","","","","£113,946.41","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,687.82","","","","£0.00","£0.00","","Uncapped","£3,733.00","Uncapped","£0.00","£3,733.00","£131,420.82"
"Richard Fuller","Bedford BC","","","£13,940.02","£0.00","","","","£106,631.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,571.08","","","","£19,934.68","£0.00","","Uncapped","£1,863.37","Uncapped","£0.00","£21,798.05","£142,369.13"
"Richard Graham","Gloucester BC","","","£16,259.16","£0.00","","","","£108,851.68","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,110.84","","","","£7,846.74","£0.00","","Uncapped","£3,574.26","Uncapped","£0.00","£11,421.00","£136,531.84"
"Richard Harrington","Watford BC","","","£12,735.10","£0.00","","","","£116,471.35","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,206.45","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£129,206.45"
"Richard Ottaway","Croydon South BC","","","£15,572.99","£0.00","","","","£139,017.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,590.83","","","","£0.00","£0.00","","Uncapped","£1,663.35","Uncapped","£0.00","£1,663.35","£156,254.18"
"Richard Shepherd","Aldridge-Brownhills BC","","","£10,057.59","£0.00","","","","£95,925.81","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£105,983.40","","","","£1,356.90","£0.00","","Uncapped","£3,606.83","Uncapped","£0.00","£4,963.73","£110,947.13"
"Rob Wilson","Reading East BC","","","£17,576.36","£0.00","","","","£130,074.26","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,650.62","","","","£0.00","£0.00","","Uncapped","£8,645.25","Uncapped","£0.00","£8,645.25","£156,295.87"
"Robert Buckland","South Swindon CC","","","£11,689.54","£0.00","","","","£97,560.55","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£109,250.09","","","","£22,207.15","£0.00","","Uncapped","£3,557.50","Uncapped","£0.00","£25,764.65","£135,014.74"
"Robert Flello","Stoke-on-Trent South BC","","","£18,056.42","£0.00","","","","£99,938.07","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,994.49","","","","£21,314.47","£0.00","","Uncapped","£13,252.82","Uncapped","£45.50","£34,612.79","£152,607.28"
"Robert Goodwill","Scarborough and Whitby CC","","","£13,006.50","£0.00","","","","£117,792.62","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,799.12","","","","£18,502.03","£0.00","","Uncapped","£12,086.76","Uncapped","£0.00","£30,588.79","£161,387.91"
"Robert Halfon","Harlow CC","","","£15,655.81","£0.00","","","","£137,400.75","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,056.56","","","","£0.00","£0.00","","Uncapped","£11,862.80","Uncapped","£0.00","£11,862.80","£164,919.36"
"Robert Smith","West Aberdeenshire and Kincardine CC","","","£19,397.29","£0.00","","","","£99,230.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,628.19","","","","£18,332.20","£0.00","","Uncapped","£17,768.88","Uncapped","£0.00","£36,101.08","£154,729.27"
"Robert Syms","Poole BC","","","£8,679.80","£0.00","","","","£64,153.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£72,833.18","","","","£22,691.79","£0.00","","Uncapped","£5,593.00","Uncapped","£0.00","£28,284.79","£101,117.97"
"Robert Walter","North Dorset CC","","","£15,341.74","£0.00","","","","£117,740.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£133,082.64","","","","£4,341.53","£0.00","","Uncapped","£6,448.87","Uncapped","£0.00","£10,790.40","£143,873.04"
"Roberta Blackman-Woods","City of Durham CC","","","£15,183.46","£0.00","","","","£132,473.51","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,656.97","","","","£2,923.52","£0.00","","Uncapped","£11,928.88","Uncapped","£0.00","£14,852.40","£162,509.37"
"Robin Walker","Worcester BC","","","£11,670.14","£0.00","","","","£105,096.06","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,766.20","","","","£11,517.22","£0.00","","Uncapped","£6,449.09","Uncapped","£0.00","£17,966.31","£134,732.51"
"Roger Gale","North Thanet CC","","","£22,244.76","£0.00","","","","£116,580.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,825.04","","","","£4,821.35","£0.00","","Uncapped","£5,407.70","Uncapped","£0.00","£10,229.05","£149,054.09"
"Roger Godsiff","Birmingham, Hall Green BC","","","£14,480.45","£0.00","","","","£136,480.50","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,960.95","","","","£0.00","£0.00","","Uncapped","£5,730.83","Uncapped","£454.00","£6,184.83","£157,145.78"
"Roger Williams","Brecon and Radnorshire CC","","","£22,190.90","£0.00","","","","£113,395.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,586.04","","","","£17,551.99","£0.00","","Uncapped","£7,821.95","Uncapped","£0.00","£25,373.94","£160,959.98"
"Ronnie Campbell","Blyth Valley BC","","","£19,929.75","£0.00","","","","£97,543.60","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£117,473.35","","","","£17,072.44","£0.00","","Uncapped","£7,286.09","Uncapped","£0.00","£24,358.53","£141,831.88"
"Rory Stewart","Penrith and The Border CC","","","£16,805.14","£0.00","","","","£136,549.88","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,355.02","","","","£10,050.00","£0.00","","Uncapped","£5,951.31","Uncapped","£0.00","£16,001.31","£169,356.33"
"Rosie Cooper","West Lancashire CC","","","£19,533.76","£0.00","","","","£126,592.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,126.60","","","","£5,064.49","£0.00","","Uncapped","£6,022.99","Uncapped","£0.00","£11,087.48","£157,214.08"
"Rosie Winterton","Doncaster Central BC","","","£22,198.99","£0.00","","","","£103,655.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£125,854.83","","","","£4,307.77","£0.00","","Uncapped","£9,476.40","Uncapped","£0.00","£13,784.17","£139,639.00"
"Rushanara Ali","Bethnal Green and Bow BC","","","£24,314.84","£0.00","","","","£152,230.49","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£176,545.33","","","","£0.00","£0.00","","Uncapped","£239.78","Uncapped","£0.00","£239.78","£176,785.11"
"Russell Brown","Dumfries and Galloway CC","","","£22,196.04","£0.00","","","","£116,129.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,326.02","","","","£16,750.70","£0.00","","Uncapped","£14,132.65","Uncapped","£0.00","£30,883.35","£169,209.37"
"Sadiq Khan","Tooting BC","","","£33,783.47","£0.00","","","","£142,922.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£176,705.55","","","","£0.00","£0.00","","Uncapped","£362.50","Uncapped","£0.00","£362.50","£177,068.05"
"Sajid Javid","Bromsgrove CC","","","£19,997.67","£0.00","","","","£127,226.14","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,223.81","","","","£0.00","£0.00","","Uncapped","£4,700.50","Uncapped","£0.00","£4,700.50","£151,924.31"
"Sam Gyimah","East Surrey CC","","","£11,543.35","£0.00","","","","£132,991.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£144,535.29","","","","£0.00","£0.00","","Uncapped","£872.41","Uncapped","£0.00","£872.41","£145,407.70"
"Sammy Wilson","East Antrim","","","£18,965.59","£0.00","","","","£107,828.69","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£126,794.28","","","","£7,628.46","£0.00","","Uncapped","£14,678.47","Uncapped","£0.00","£22,306.93","£149,101.21"
"Sandra Osborne","Ayr, Carrick and Cumnock CC","","","£21,065.41","£0.00","","","","£132,834.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,900.06","","","","£17,177.12","£0.00","","Uncapped","£12,629.56","Uncapped","£0.00","£29,806.68","£183,706.74"
"Sarah Champion","Rotherham BC","","","£7,085.26","£0.00","","","","£17,152.47","£0.00","n/a","","£5,689.33","£0.00","n/a","","£0.00","£0.00","£29,927.06","","","","£12,477.12","£0.00","","Uncapped","£4,686.26","Uncapped","£0.00","£17,163.38","£47,090.44"
"Sarah Newton","Truro and Falmouth CC","","","£18,814.20","£0.00","","","","£132,233.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,047.62","","","","£0.00","£0.00","","Uncapped","£5,892.05","Uncapped","£1,257.12","£7,149.17","£158,196.79"
"Sarah Teather","Brent Central BC","","","£24,893.42","£0.00","","","","£142,001.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,894.63","","","","£0.00","£0.00","","Uncapped","£267.75","Uncapped","£0.00","£267.75","£167,162.38"
"Sarah Wollaston","Totnes CC","","","£10,090.21","£0.00","","","","£122,196.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£132,286.60","","","","£20,505.98","£0.00","","Uncapped","£7,723.30","Uncapped","£0.00","£28,229.28","£160,515.88"
"Seema Malhotra","Feltham and Heston BC","","","£17,719.31","£0.00","","","","£109,369.82","£0.00","n/a","","£1,555.50","£0.00","n/a","","£0.00","£0.00","£128,644.63","","","","£0.00","£0.00","","Uncapped","£152.40","Uncapped","£0.00","£152.40","£128,797.03"
"Shabana Mahmood","Birmingham, Ladywood BC","","","£21,921.37","£0.00","","","","£115,213.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,135.15","","","","£12,565.30","£0.00","","Uncapped","£4,220.13","Uncapped","£96.60","£16,882.03","£154,017.18"
"Shailesh Vara","North West Cambridgeshire CC","","","£9,815.34","£0.00","","","","£95,113.22","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£104,928.56","","","","£0.00","£0.00","","Uncapped","£4,003.09","Uncapped","£0.00","£4,003.09","£108,931.65"
"Sharon Hodgson","Washington and Sunderland West BC","","","£22,044.49","£0.00","","","","£127,654.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£149,699.25","","","","£19,365.19","£0.00","","Uncapped","£12,658.85","Uncapped","£0.00","£32,024.04","£181,723.29"
"Shaun Woodward","St Helens South and Whiston BC","","","£18,907.01","£0.00","","","","£128,351.84","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,258.85","","","","£0.00","£0.00","","Uncapped","£8,040.96","Uncapped","£0.00","£8,040.96","£155,299.81"
"Sheila Gilmore","Edinburgh East BC","","","£16,739.59","£0.00","","","","£125,970.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,710.03","","","","£17,017.71","£0.00","","Uncapped","£3,656.27","Uncapped","£0.00","£20,673.98","£163,384.01"
"Sheryll Murray","South East Cornwall CC","","","£18,246.71","£0.00","","","","£102,559.82","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£120,806.53","","","","£19,996.18","£0.00","","Uncapped","£12,172.87","Uncapped","£0.00","£32,169.05","£152,975.58"
"Siân James","Swansea East BC","","","£21,633.23","£0.00","","","","£112,429.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,062.94","","","","£3,010.00","£0.00","","Uncapped","£5,486.71","Uncapped","£0.00","£8,496.71","£142,559.65"
"Simon Burns","Chelmsford BC","","","£11,784.28","£0.00","","","","£100,885.25","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,669.53","","","","£1,151.50","£0.00","","Uncapped","£705.00","Uncapped","£0.00","£1,856.50","£114,526.03"
"Simon Danczuk","Rochdale CC","","","£23,912.49","£0.00","","","","£138,584.18","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,496.67","","","","£24,954.00","£0.00","","Uncapped","£13,647.77","Uncapped","£154.22","£38,755.99","£201,252.66"
"Simon Hart","Carmarthen West and South Pembrokeshire CC","","","£20,211.07","£0.00","","","","£120,837.36","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,048.43","","","","£18,935.08","£0.00","","Uncapped","£13,968.05","Uncapped","£0.00","£32,903.13","£173,951.56"
"Simon Hughes","Bermondsey and Old Southwark BC","","","£24,749.82","£0.00","","","","£135,870.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,620.25","","","","£0.00","£0.00","","Uncapped","£701.95","Uncapped","£0.00","£701.95","£161,322.20"
"Simon Kirby","Brighton, Kemptown BC","","","£21,276.81","£0.00","","","","£113,120.85","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,397.66","","","","£22,447.96","£0.00","","Uncapped","£1,174.25","Uncapped","£0.00","£23,622.21","£158,019.87"
"Simon Reevell","Dewsbury CC","","","£12,023.03","£0.00","","","","£118,341.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£130,364.80","","","","£17,380.57","£0.00","","Uncapped","£7,800.40","Uncapped","£0.00","£25,180.97","£155,545.77"
"Simon Wright","Norwich South BC","","","£13,041.20","£0.00","","","","£111,006.95","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,048.15","","","","£17,195.28","£0.00","","Uncapped","£2,656.45","Uncapped","£0.00","£19,851.73","£143,899.88"
"Siobhain McDonagh","Mitcham and Morden BC","","","£23,882.93","£0.00","","","","£142,703.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,586.87","","","","£0.00","£0.00","","Uncapped","£468.90","Uncapped","£0.00","£468.90","£167,055.77"
"Stella Creasy","Walthamstow BC","","","£19,983.94","£0.00","","","","£145,527.74","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£165,511.68","","","","£0.00","£0.00","","Uncapped","£290.55","Uncapped","£0.00","£290.55","£165,802.23"
"Stephen Barclay","North East Cambridgeshire CC","","","£15,246.67","£0.00","","","","£109,239.23","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£124,485.90","","","","£24,009.42","£0.00","","Uncapped","£4,281.75","Uncapped","£0.00","£28,291.17","£152,777.07"
"Stephen Crabb","Preseli Pembrokeshire CC","","","£16,357.78","£0.00","","","","£107,330.37","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,688.15","","","","£14,627.16","£0.00","","Uncapped","£12,926.48","Uncapped","£0.00","£27,553.64","£151,241.79"
"Stephen Dorrell","Charnwood CC","","","£5,869.20","£0.00","","","","£96,470.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£102,339.90","","","","£19,854.48","£0.00","","Uncapped","£792.00","Uncapped","£0.00","£20,646.48","£122,986.38"
"Stephen Doughty","Cardiff South and Penarth BC","","","£7,111.21","£0.00","","","","£33,141.68","£0.00","n/a","","£4,317.58","£0.00","n/a","","£0.00","£0.00","£44,570.47","","","","£7,535.84","£0.00","","Uncapped","£2,616.80","Uncapped","£0.00","£10,152.64","£54,723.11"
"Stephen Gilbert","St Austell and Newquay CC","","","£23,094.53","£0.00","","","","£138,020.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£161,114.84","","","","£21,122.05","£0.00","","Uncapped","£17,084.01","Uncapped","£0.00","£38,206.06","£199,320.90"
"Stephen Hammond","Wimbledon BC","","","£6,459.93","£0.00","","","","£116,458.31","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£122,918.24","","","","£0.00","£0.00","","Uncapped","£1,229.45","Uncapped","£0.00","£1,229.45","£124,147.69"
"Stephen Hepburn","Jarrow BC","","","£18,515.10","£0.00","","","","£112,804.26","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,319.36","","","","£20,000.00","£0.00","","Uncapped","£11,274.23","Uncapped","£0.00","£31,274.23","£162,593.59"
"Stephen Lloyd","Eastbourne BC","","","£22,761.48","£0.00","","","","£137,584.44","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£160,345.92","","","","£12,511.60","£0.00","","Uncapped","£2,895.51","Uncapped","£0.00","£15,407.11","£175,753.03"
"Stephen McCabe","Birmingham, Selly Oak BC","","","£22,868.56","£0.00","","","","£93,361.91","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£116,230.47","","","","£1,655.52","£0.00","","Uncapped","£3,427.18","Uncapped","£0.00","£5,082.70","£121,313.17"
"Stephen McPartland","Stevenage CC","","","£15,046.06","£0.00","","","","£108,198.72","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£123,244.78","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£123,244.78"
